"SampleID","StationID","CollDate","TaxaID","N_Taxa"
"Samp7345",,,"Carpiodes carpio",9
"Samp7345",,,"Cyprinella lutrensis",300
"Samp7345",,,"Cyprinus carpio",3
"Samp7345",,,"Pimephales promelas",7
"Samp7345",,,"Ameiurus natalis",1
"Samp7345",,,"Ictalurus punctatus",80
"Samp7345",,,"Gambusia affinis",97
"Samp7346",,,"Carpiodes carpio",1
"Samp7346",,,"Micropterus salmoides",3
"Samp7346",,,"Cyprinella lutrensis",227
"Samp7346",,,"Cyprinus carpio",6
"Samp7346",,,"Ictalurus punctatus",8
"Samp7346",,,"Gambusia affinis",101
"Samp7347",,,"Carpiodes carpio",42
"Samp7347",,,"Cyprinella lutrensis",162
"Samp7347",,,"Cyprinus carpio",7
"Samp7347",,,"Hybognathus amarus",6
"Samp7347",,,"Pimephales promelas",33
"Samp7347",,,"Ictalurus punctatus",49
"Samp7347",,,"Gambusia affinis",474
"Samp7348",,,"Cyprinella lutrensis",500
"Samp7348",,,"Pimephales promelas",7
"Samp7348",,,"Ictalurus punctatus",4
"Samp7348",,,"Gambusia affinis",419
"Samp7349",,,"Cyprinella lutrensis",618
"Samp7349",,,"Cyprinus carpio",2
"Samp7349",,,"Platygobio gracilis",1
"Samp7349",,,"Ictalurus punctatus",1
"Samp7349",,,"Gambusia affinis",158
"Samp7350",,,"Cyprinella lutrensis",701
"Samp7350",,,"Cyprinus carpio",1
"Samp7350",,,"Hybognathus amarus",130
"Samp7350",,,"Pimephales promelas",1
"Samp7350",,,"Ictalurus punctatus",9
"Samp7350",,,"Gambusia affinis",57
"Samp7351",,,"Carpiodes carpio",7
"Samp7351",,,"Cyprinella lutrensis",138
"Samp7351",,,"Cyprinus carpio",15
"Samp7351",,,"Hybognathus amarus",1
"Samp7351",,,"Pimephales promelas",7
"Samp7351",,,"Gambusia affinis",7
"Samp7352",,,"Cyprinella lutrensis",39
"Samp7352",,,"Pimephales promelas",9
"Samp7352",,,"Ictalurus punctatus",3
"Samp7352",,,"Gambusia affinis",28
"Samp7353",,,"Cyprinella lutrensis",134
"Samp7353",,,"Cyprinus carpio",5
"Samp7353",,,"Hybognathus amarus",10
"Samp7353",,,"Platygobio gracilis",2
"Samp7353",,,"Rhinichthys cataractae",1
"Samp7353",,,"Ictalurus punctatus",27
"Samp7353",,,"Gambusia affinis",27
"Samp7354",,,"Carpiodes carpio",30
"Samp7354",,,"Catostomus commersonii",4
"Samp7354",,,"Cyprinella lutrensis",70
"Samp7354",,,"Hybognathus amarus",7
"Samp7354",,,"Pimephales promelas",1
"Samp7354",,,"Platygobio gracilis",1
"Samp7354",,,"Gambusia affinis",3
"Samp7355",,,"Carpiodes carpio",5
"Samp7355",,,"Cyprinella lutrensis",166
"Samp7355",,,"Pimephales promelas",5
"Samp7355",,,"Platygobio gracilis",1
"Samp7355",,,"Ictalurus punctatus",21
"Samp7355",,,"Gambusia affinis",95
"Samp7356",,,"Carpiodes carpio",3
"Samp7356",,,"Cyprinella lutrensis",565
"Samp7356",,,"Cyprinus carpio",65
"Samp7356",,,"Hybognathus amarus",261
"Samp7356",,,"Pimephales promelas",9
"Samp7356",,,"Platygobio gracilis",4
"Samp7356",,,"Ameiurus natalis",1
"Samp7356",,,"Ictalurus punctatus",53
"Samp7356",,,"Gambusia affinis",153
"Samp7357",,,"Catostomus commersonii",1
"Samp7357",,,"Cyprinella lutrensis",27
"Samp7357",,,"Cyprinus carpio",92
"Samp7357",,,"Hybognathus amarus",585
"Samp7357",,,"Ictalurus punctatus",1
"Samp7358",,,"Platygobio gracilis",3
"Samp7358",,,"Ameiurus natalis",1
"Samp7358",,,"Ictalurus punctatus",22
"Samp7359",,,"Cyprinella lutrensis",6
"Samp7359",,,"Platygobio gracilis",2
"Samp7359",,,"Ictalurus punctatus",9
"Samp7359",,,"Gambusia affinis",16
"Samp7360",,,"Carpiodes carpio",3
"Samp7360",,,"Catostomus commersonii",1
"Samp7360",,,"Cyprinella lutrensis",164
"Samp7360",,,"Cyprinus carpio",3
"Samp7360",,,"Hybognathus amarus",40
"Samp7360",,,"Pimephales promelas",2
"Samp7360",,,"Platygobio gracilis",38
"Samp7360",,,"Ictalurus punctatus",18
"Samp7360",,,"Gambusia affinis",14
"Samp7361",,,"Carpiodes carpio",15
"Samp7361",,,"Catostomus commersonii",1
"Samp7361",,,"Cyprinella lutrensis",11
"Samp7361",,,"Cyprinus carpio",3
"Samp7361",,,"Platygobio gracilis",8
"Samp7361",,,"Ictalurus punctatus",73
"Samp7361",,,"Stizostedion vitreum",1
"Samp7361",,,"Gambusia affinis",2
"Samp7362",,,"Carpiodes carpio",6
"Samp7362",,,"Cyprinella lutrensis",6
"Samp7362",,,"Hybognathus amarus",1
"Samp7362",,,"Platygobio gracilis",9
"Samp7362",,,"Ictalurus punctatus",11
"Samp7362",,,"Gambusia affinis",7
"Samp7363",,,"Carpiodes carpio",5
"Samp7363",,,"Cyprinella lutrensis",207
"Samp7363",,,"Cyprinus carpio",7
"Samp7363",,,"Hybognathus amarus",154
"Samp7363",,,"Pimephales promelas",1
"Samp7363",,,"Platygobio gracilis",38
"Samp7363",,,"Ictalurus punctatus",20
"Samp7363",,,"Gambusia affinis",42
"Samp7364",,,"Carpiodes carpio",2
"Samp7364",,,"Catostomus commersonii",7
"Samp7364",,,"Dorosoma cepedianum",1
"Samp7364",,,"Cyprinella lutrensis",12
"Samp7364",,,"Cyprinus carpio",2
"Samp7364",,,"Pimephales promelas",15
"Samp7364",,,"Platygobio gracilis",5
"Samp7364",,,"Rhinichthys cataractae",1
"Samp7364",,,"Ictalurus punctatus",90
"Samp7364",,,"Gambusia affinis",3
"Samp7365",,,"Cyprinella lutrensis",6
"Samp7365",,,"Pimephales promelas",2
"Samp7365",,,"Platygobio gracilis",2
"Samp7365",,,"Rhinichthys cataractae",2
"Samp7365",,,"Ictalurus punctatus",24
"Samp7365",,,"Gambusia affinis",8
"Samp7366",,,"Catostomus commersonii",1
"Samp7366",,,"Cyprinella lutrensis",188
"Samp7366",,,"Cyprinus carpio",2
"Samp7366",,,"Hybognathus amarus",15
"Samp7366",,,"Pimephales promelas",10
"Samp7366",,,"Platygobio gracilis",13
"Samp7366",,,"Ictalurus punctatus",11
"Samp7366",,,"Gambusia affinis",42
"Samp7367",,,"Carpiodes carpio",3
"Samp7367",,,"Catostomus commersonii",1
"Samp7367",,,"Cyprinella lutrensis",221
"Samp7367",,,"Cyprinus carpio",5
"Samp7367",,,"Hybognathus amarus",20
"Samp7367",,,"Pimephales promelas",1
"Samp7367",,,"Platygobio gracilis",30
"Samp7367",,,"Rhinichthys cataractae",1
"Samp7367",,,"Ictalurus punctatus",17
"Samp7367",,,"Gambusia affinis",44
"Samp7368",,,"Carpiodes carpio",26
"Samp7368",,,"Catostomus commersonii",1
"Samp7368",,,"Cyprinella lutrensis",24
"Samp7368",,,"Pimephales promelas",10
"Samp7368",,,"Platygobio gracilis",43
"Samp7368",,,"Ictalurus punctatus",81
"Samp7368",,,"Gambusia affinis",7
"Samp7369",,,"Carpiodes carpio",1
"Samp7369",,,"Cyprinella lutrensis",31
"Samp7369",,,"Hybognathus amarus",2
"Samp7369",,,"Pimephales promelas",9
"Samp7369",,,"Platygobio gracilis",27
"Samp7369",,,"Ictalurus punctatus",7
"Samp7369",,,"Gambusia affinis",5
"Samp7370",,,"Carpiodes carpio",5
"Samp7370",,,"Cyprinella lutrensis",145
"Samp7370",,,"Cyprinus carpio",5
"Samp7370",,,"Hybognathus amarus",36
"Samp7370",,,"Pimephales promelas",2
"Samp7370",,,"Platygobio gracilis",38
"Samp7370",,,"Rhinichthys cataractae",2
"Samp7370",,,"Ictalurus punctatus",13
"Samp7370",,,"Gambusia affinis",7
"Samp7371",,,"Catostomus commersonii",1
"Samp7371",,,"Cyprinella lutrensis",196
"Samp7371",,,"Cyprinus carpio",6
"Samp7371",,,"Hybognathus amarus",60
"Samp7371",,,"Pimephales promelas",11
"Samp7371",,,"Platygobio gracilis",58
"Samp7371",,,"Rhinichthys cataractae",3
"Samp7371",,,"Ictalurus punctatus",13
"Samp7371",,,"Gambusia affinis",15
"Samp7372",,,"Cyprinella lutrensis",116
"Samp7372",,,"Ictalurus punctatus",1
"Samp7373",,,"Cyprinella lutrensis",45
"Samp7373",,,"Cyprinus carpio",1
"Samp7373",,,"Hybognathus amarus",6
"Samp7373",,,"Platygobio gracilis",1
"Samp7373",,,"Ictalurus punctatus",4
"Samp7373",,,"Gambusia affinis",7
"Samp7374",,,"Carpiodes carpio",8
"Samp7374",,,"Cyprinella lutrensis",195
"Samp7374",,,"Cyprinus carpio",10
"Samp7374",,,"Hybognathus amarus",1
"Samp7374",,,"Ictalurus furcatus",1
"Samp7374",,,"Ictalurus punctatus",1
"Samp7374",,,"Gambusia affinis",5
"Samp7375",,,"Cyprinella lutrensis",26
"Samp7375",,,"Ictalurus punctatus",1
"Samp7376",,,"Cyprinella lutrensis",230
"Samp7376",,,"Cyprinus carpio",2
"Samp7376",,,"Hybognathus amarus",16
"Samp7376",,,"Platygobio gracilis",1
"Samp7376",,,"Ictalurus punctatus",17
"Samp7376",,,"Gambusia affinis",15
"Samp7377",,,"Cyprinella lutrensis",206
"Samp7377",,,"Ictalurus furcatus",1
"Samp7377",,,"Ictalurus punctatus",4
"Samp7378",,,"Cyprinella lutrensis",37
"Samp7378",,,"Ictalurus punctatus",1
"Samp7378",,,"Gambusia affinis",1
"Samp7379",,,"Carpiodes carpio",1
"Samp7379",,,"Cyprinella lutrensis",107
"Samp7379",,,"Cyprinus carpio",3
"Samp7379",,,"Hybognathus amarus",1
"Samp7379",,,"Pimephales promelas",1
"Samp7379",,,"Platygobio gracilis",4
"Samp7379",,,"Ictalurus punctatus",1
"Samp7379",,,"Gambusia affinis",1
"Samp7380",,,"Cyprinella lutrensis",135
"Samp7380",,,"Gambusia affinis",10
"Samp7381",,,"Carpiodes carpio",4
"Samp7381",,,"Catostomus commersonii",1
"Samp7381",,,"Cyprinella lutrensis",151
"Samp7381",,,"Cyprinus carpio",3
"Samp7381",,,"Hybognathus amarus",3
"Samp7381",,,"Pimephales promelas",2
"Samp7381",,,"Platygobio gracilis",3
"Samp7381",,,"Ictalurus furcatus",2
"Samp7381",,,"Gambusia affinis",1
"Samp7382",,,"Carpiodes carpio",18
"Samp7382",,,"Catostomus commersonii",2
"Samp7382",,,"Pomoxis annularis",1
"Samp7382",,,"Cyprinella lutrensis",34
"Samp7382",,,"Cyprinus carpio",17
"Samp7382",,,"Pimephales promelas",3
"Samp7382",,,"Platygobio gracilis",1
"Samp7382",,,"Gambusia affinis",18
"Samp7383",,,"Carpiodes carpio",1
"Samp7383",,,"Cyprinella lutrensis",34
"Samp7383",,,"Gambusia affinis",8
"Samp7384",,,"Carpiodes carpio",3
"Samp7384",,,"Cyprinella lutrensis",49
"Samp7384",,,"Cyprinus carpio",15
"Samp7384",,,"Hybognathus amarus",9
"Samp7384",,,"Ictalurus punctatus",37
"Samp7384",,,"Gambusia affinis",2
"Samp7385",,,"Carpiodes carpio",3
"Samp7385",,,"Catostomus commersonii",5
"Samp7385",,,"Cyprinella lutrensis",24
"Samp7385",,,"Pimephales promelas",2
"Samp7385",,,"Platygobio gracilis",5
"Samp7385",,,"Gambusia affinis",7
"Samp7386",,,"Carpiodes carpio",11
"Samp7386",,,"Catostomus commersonii",1
"Samp7386",,,"Cyprinella lutrensis",42
"Samp7386",,,"Pimephales promelas",1
"Samp7386",,,"Gambusia affinis",8
"Samp7387",,,"Carpiodes carpio",30
"Samp7387",,,"Catostomus commersonii",1
"Samp7387",,,"Pomoxis annularis",1
"Samp7387",,,"Cyprinella lutrensis",23
"Samp7387",,,"Cyprinus carpio",3
"Samp7387",,,"Pimephales promelas",6
"Samp7387",,,"Platygobio gracilis",3
"Samp7387",,,"Ictalurus punctatus",1
"Samp7387",,,"Gambusia affinis",2
"Samp7388",,,"Cyprinella lutrensis",50
"Samp7388",,,"Ictalurus punctatus",1
"Samp7389",,,"Cyprinella lutrensis",38
"Samp7389",,,"Cyprinus carpio",8
"Samp7389",,,"Hybognathus amarus",5
"Samp7389",,,"Platygobio gracilis",4
"Samp7389",,,"Ictalurus punctatus",37
"Samp7389",,,"Gambusia affinis",3
"Samp7390",,,"Carpiodes carpio",17
"Samp7390",,,"Cyprinella lutrensis",24
"Samp7390",,,"Gambusia affinis",25
"Samp7391",,,"Carpiodes carpio",1
"Samp7391",,,"Cyprinella lutrensis",30
"Samp7391",,,"Cyprinus carpio",9
"Samp7391",,,"Hybognathus amarus",255
"Samp7391",,,"Platygobio gracilis",13
"Samp7391",,,"Ictalurus punctatus",78
"Samp7391",,,"Pylodictus olivaris",4
"Samp7391",,,"Gambusia affinis",1
"Samp7392",,,"Carpiodes carpio",6
"Samp7392",,,"Catostomus commersonii",7
"Samp7392",,,"Cyprinella lutrensis",21
"Samp7392",,,"Cyprinus carpio",7
"Samp7392",,,"Hybognathus amarus",2
"Samp7392",,,"Pimephales promelas",11
"Samp7392",,,"Platygobio gracilis",4
"Samp7392",,,"Ictalurus furcatus",1
"Samp7392",,,"Gambusia affinis",34
"Samp7393",,,"Cyprinella lutrensis",318
"Samp7393",,,"Platygobio gracilis",4
"Samp7393",,,"Ictalurus punctatus",1
"Samp7394",,,"Carpiodes carpio",14
"Samp7394",,,"Catostomus commersonii",6
"Samp7394",,,"Cyprinella lutrensis",551
"Samp7394",,,"Cyprinus carpio",32
"Samp7394",,,"Hybognathus amarus",8
"Samp7394",,,"Pimephales promelas",64
"Samp7394",,,"Ameiurus natalis",15
"Samp7394",,,"Ictalurus punctatus",142
"Samp7394",,,"Gambusia affinis",196
"Samp7395",,,"Carpiodes carpio",21
"Samp7395",,,"Catostomus commersonii",1
"Samp7395",,,"Micropterus salmoides",2
"Samp7395",,,"Pomoxis annularis",2
"Samp7395",,,"Cyprinella lutrensis",1121
"Samp7395",,,"Cyprinus carpio",50
"Samp7395",,,"Hybognathus amarus",7
"Samp7395",,,"Pimephales promelas",35
"Samp7395",,,"Platygobio gracilis",3
"Samp7395",,,"Ameiurus natalis",35
"Samp7395",,,"Ictalurus punctatus",380
"Samp7395",,,"Gambusia affinis",125
"Samp7396",,,"Carpiodes carpio",2
"Samp7396",,,"Catostomus commersonii",2
"Samp7396",,,"Pomoxis annularis",2
"Samp7396",,,"Cyprinella lutrensis",13
"Samp7396",,,"Cyprinus carpio",2
"Samp7396",,,"Ameiurus natalis",18
"Samp7396",,,"Gambusia affinis",41
"Samp7397",,,"Carpiodes carpio",5
"Samp7397",,,"Catostomus commersonii",2
"Samp7397",,,"Cyprinella lutrensis",85
"Samp7397",,,"Cyprinus carpio",4
"Samp7397",,,"Hybognathus amarus",1
"Samp7397",,,"Pimephales promelas",2
"Samp7397",,,"Platygobio gracilis",1
"Samp7397",,,"Ameiurus natalis",21
"Samp7397",,,"Ictalurus punctatus",23
"Samp7397",,,"Gambusia affinis",5
"Samp7398",,,"Carpiodes carpio",11
"Samp7398",,,"Micropterus salmoides",1
"Samp7398",,,"Cyprinella lutrensis",705
"Samp7398",,,"Cyprinus carpio",10
"Samp7398",,,"Pimephales promelas",62
"Samp7398",,,"Ameiurus natalis",2
"Samp7398",,,"Ictalurus punctatus",21
"Samp7398",,,"Gambusia affinis",192
"Samp7399",,,"Cyprinella lutrensis",82
"Samp7399",,,"Pimephales promelas",1
"Samp7399",,,"Gambusia affinis",11
"Samp7400",,,"Cyprinella lutrensis",97
"Samp7400",,,"Hybognathus amarus",1
"Samp7400",,,"Pimephales promelas",7
"Samp7400",,,"Platygobio gracilis",1
"Samp7400",,,"Ictalurus punctatus",87
"Samp7400",,,"Gambusia affinis",15
"Samp7401",,,"Catostomus commersonii",16
"Samp7401",,,"Dorosoma cepedianum",1
"Samp7401",,,"Cyprinella lutrensis",286
"Samp7401",,,"Gila pandora",43
"Samp7401",,,"Pimephales promelas",6
"Samp7401",,,"Platygobio gracilis",19
"Samp7401",,,"Rhinichthys cataractae",1
"Samp7401",,,"Ictalurus punctatus",5
"Samp7401",,,"Gambusia affinis",38
"Samp7402",,,"Pimephales promelas",6
"Samp7402",,,"Platygobio gracilis",19
"Samp7402",,,"Rhinichthys cataractae",2
"Samp7402",,,"Gambusia affinis",10
"Samp7403",,,"Carpiodes carpio",2
"Samp7403",,,"Pomoxis annularis",1
"Samp7403",,,"Cyprinella lutrensis",19
"Samp7403",,,"Pimephales promelas",1
"Samp7403",,,"Platygobio gracilis",5
"Samp7403",,,"Ameiurus natalis",1
"Samp7403",,,"Ictalurus punctatus",3
"Samp7403",,,"Gambusia affinis",1
"Samp7405","FW08AZ019",2009-06-10,"Gambusia affinis",105
"Samp7406","FW08AZ062",2009-07-02,"Lepomis macrochirus",24
"Samp7406","FW08AZ062",2009-07-02,"Micropterus dolomieu",6
"Samp7406","FW08AZ062",2009-07-02,"Micropterus salmoides",1
"Samp7406","FW08AZ062",2009-07-02,"Cyprinella formasa",2
"Samp7406","FW08AZ062",2009-07-02,"Cyprinus carpio",49
"Samp7406","FW08AZ062",2009-07-02,"Ictalurus punctatus",1
"Samp7406","FW08AZ062",2009-07-02,"Pylodictus olivaris",71
"Samp7407","FW08AZ062",2009-07-09,"Lepomis macrochirus",3
"Samp7407","FW08AZ062",2009-07-09,"Cyprinus carpio",8
"Samp7407","FW08AZ062",2009-07-09,"Ictalurus punctatus",1
"Samp7407","FW08AZ062",2009-07-09,"Pylodictus olivaris",80
"Samp7408","FW08AZ074",2009-07-03,"Lepomis macrochirus",13
"Samp7408","FW08AZ074",2009-07-03,"Lepomis microlophus",2
"Samp7408","FW08AZ074",2009-07-03,"Micropterus dolomieu",1
"Samp7408","FW08AZ074",2009-07-03,"Micropterus salmoides",9
"Samp7408","FW08AZ074",2009-07-03,"Cyprinus carpio",59
"Samp7408","FW08AZ074",2009-07-03,"Ictalurus punctatus",2
"Samp7408","FW08AZ074",2009-07-03,"Pylodictus olivaris",33
"Samp7409","FW08AZ074",2009-07-10,"Lepomis macrochirus",3
"Samp7409","FW08AZ074",2009-07-10,"Cyprinus carpio",22
"Samp7409","FW08AZ074",2009-07-10,"Pimephales promelas",8
"Samp7409","FW08AZ074",2009-07-10,"Ictalurus punctatus",1
"Samp7409","FW08AZ074",2009-07-10,"Pylodictus olivaris",72
"Samp7410","FW08CA035",2008-09-10,"Catostomus occidentalis",2
"Samp7410","FW08CA035",2008-09-10,"Lepomis macrochirus",4
"Samp7410","FW08CA035",2008-09-10,"Lepomis microlophus",3
"Samp7410","FW08CA035",2008-09-10,"Micropterus dolomieu",16
"Samp7410","FW08CA035",2008-09-10,"Micropterus punctulatus",123
"Samp7410","FW08CA035",2008-09-10,"Micropterus salmoides",1
"Samp7410","FW08CA035",2008-09-10,"Pomoxis nigromaculatus",2
"Samp7410","FW08CA035",2008-09-10,"Cottus asper",5
"Samp7410","FW08CA035",2008-09-10,"Cyprinus carpio",7
"Samp7410","FW08CA035",2008-09-10,"Ptychocheilus grandis",3
"Samp7410","FW08CA035",2008-09-10,"Hysterocarpus traskii",13
"Samp7410","FW08CA035",2008-09-10,"Acanathogobius flavimanus",9
"Samp7410","FW08CA035",2008-09-10,"Ameiurus catus",1
"Samp7410","FW08CA035",2008-09-10,"Percina macrolepida",4
"Samp7410","FW08CA035",2008-09-10,"Lamprey",2
"Samp7411","FW08CA061",2008-09-12,"Catostomus occidentalis",1
"Samp7411","FW08CA061",2008-09-12,"Lepomis gibbosus",1
"Samp7411","FW08CA061",2008-09-12,"Lepomis macrochirus",1
"Samp7411","FW08CA061",2008-09-12,"Micropterus dolomieu",9
"Samp7411","FW08CA061",2008-09-12,"Micropterus punctulatus",8
"Samp7411","FW08CA061",2008-09-12,"Micropterus salmoides",20
"Samp7411","FW08CA061",2008-09-12,"Cyprinus carpio",3
"Samp7411","FW08CA061",2008-09-12,"Ameiurus catus",9
"Samp7411","FW08CA061",2008-09-12,"Ictalurus punctatus",1
"Samp7412","FW08CO033",2009-09-15,"Catostomus commersonii",62
"Samp7412","FW08CO033",2009-09-15,"Lepomis cyanellus",3
"Samp7412","FW08CO033",2009-09-15,"Cyprinella lutrensis",4
"Samp7412","FW08CO033",2009-09-15,"Cyprinus carpio",33
"Samp7412","FW08CO033",2009-09-15,"Rhinichthys cataractae",7
"Samp7412","FW08CO033",2009-09-15,"Tinca tinca",1
"Samp7412","FW08CO033",2009-09-15,"Esox lucius",27
"Samp7412","FW08CO033",2009-09-15,"Perca flavescens",2
"Samp7413","FW08CO049",2009-09-16,"Catostomus commersonii",3
"Samp7413","FW08CO049",2009-09-16,"Cyprinella lutrensis",89
"Samp7413","FW08CO049",2009-09-16,"Cyprinus carpio",35
"Samp7413","FW08CO049",2009-09-16,"Pimephales promelas",27
"Samp7413","FW08CO049",2009-09-16,"Esox lucius",12
"Samp7413","FW08CO049",2009-09-16,"Culaea inconstans",1
"Samp7414","FW08KS008",2008-09-09,"Carpiodes carpio",10
"Samp7414","FW08KS008",2008-09-09,"Lepomis cyanellus",47
"Samp7414","FW08KS008",2008-09-09,"Lepomis humilus",6
"Samp7414","FW08KS008",2008-09-09,"Lepomis macrochirus",1
"Samp7414","FW08KS008",2008-09-09,"Lepomis megalotis",9
"Samp7414","FW08KS008",2008-09-09,"Pomoxis annularis",1
"Samp7414","FW08KS008",2008-09-09,"Carassius auratus",1
"Samp7414","FW08KS008",2008-09-09,"Cyprinella lutrensis",757
"Samp7414","FW08KS008",2008-09-09,"Cyprinus carpio",21
"Samp7414","FW08KS008",2008-09-09,"Notropis stramineus",15
"Samp7414","FW08KS008",2008-09-09,"Phenacobius mirabilis",7
"Samp7414","FW08KS008",2008-09-09,"Pimephales tenellus",37
"Samp7414","FW08KS008",2008-09-09,"Ameiurus natalis",1
"Samp7414","FW08KS008",2008-09-09,"Ictalurus punctatus",53
"Samp7414","FW08KS008",2008-09-09,"Pylodictus olivaris",10
"Samp7414","FW08KS008",2008-09-09,"Percina phoxocephala",4
"Samp7414","FW08KS008",2008-09-09,"Gambusia affinis",2
"Samp7415","FW08KS009",2009-07-21,"Carpiodes carpio",2
"Samp7415","FW08KS009",2009-07-21,"Moxostoma macrolepidotum",1
"Samp7415","FW08KS009",2009-07-21,"Lepomis cyanellus",170
"Samp7415","FW08KS009",2009-07-21,"Lepomis humilus",2
"Samp7415","FW08KS009",2009-07-21,"Lepomis megalotis",3
"Samp7415","FW08KS009",2009-07-21,"Micropterus salmoides",3
"Samp7415","FW08KS009",2009-07-21,"Carassius auratus",17
"Samp7415","FW08KS009",2009-07-21,"Cyprinella lutrensis",120
"Samp7415","FW08KS009",2009-07-21,"Cyprinus carpio",123
"Samp7415","FW08KS009",2009-07-21,"Notropis stramineus",47
"Samp7415","FW08KS009",2009-07-21,"Phenacobius mirabilis",5
"Samp7415","FW08KS009",2009-07-21,"Pimephales notatus",1
"Samp7415","FW08KS009",2009-07-21,"Pimephales promelas",38
"Samp7415","FW08KS009",2009-07-21,"Fundulus zebrinus",12
"Samp7415","FW08KS009",2009-07-21,"Ictalurus punctatus",17
"Samp7415","FW08KS009",2009-07-21,"Pylodictus olivaris",5
"Samp7415","FW08KS009",2009-07-21,"Aplodinotus grunniens",7
"Samp7416","FW08KS022",2008-10-07,"Carpiodes carpio",13
"Samp7416","FW08KS022",2008-10-07,"Lepomis cyanellus",3
"Samp7416","FW08KS022",2008-10-07,"Lepomis humilus",5
"Samp7416","FW08KS022",2008-10-07,"Dorosoma cepedianum",185
"Samp7416","FW08KS022",2008-10-07,"Cyprinella lutrensis",399
"Samp7416","FW08KS022",2008-10-07,"Cyprinus carpio",1
"Samp7416","FW08KS022",2008-10-07,"Lythrurus umbratilis",27
"Samp7416","FW08KS022",2008-10-07,"Notropis atherinoides",7
"Samp7416","FW08KS022",2008-10-07,"Notropis stramineus",36
"Samp7416","FW08KS022",2008-10-07,"Phenacobius mirabilis",9
"Samp7416","FW08KS022",2008-10-07,"Pimephales promelas",31
"Samp7416","FW08KS022",2008-10-07,"Ictalurus punctatus",15
"Samp7416","FW08KS022",2008-10-07,"Gambusia affinis",4
"Samp7416","FW08KS022",2008-10-07,"Aplodinotus grunniens",10
"Samp7417","FW08KS024",2009-08-31,"Carpiodes carpio",40
"Samp7417","FW08KS024",2009-08-31,"Ictiobus bubalus",16
"Samp7417","FW08KS024",2009-08-31,"Moxostoma erythrurum",1
"Samp7417","FW08KS024",2009-08-31,"Lepomis cyanellus",11
"Samp7417","FW08KS024",2009-08-31,"Lepomis humilus",2
"Samp7417","FW08KS024",2009-08-31,"Lepomis megalotis",1
"Samp7417","FW08KS024",2009-08-31,"Dorosoma cepedianum",12
"Samp7417","FW08KS024",2009-08-31,"Cyprinella lutrensis",1695
"Samp7417","FW08KS024",2009-08-31,"Cyprinus carpio",16
"Samp7417","FW08KS024",2009-08-31,"Macrhybopsis storeiana",1
"Samp7417","FW08KS024",2009-08-31,"Notropis atherinoides",20
"Samp7417","FW08KS024",2009-08-31,"Notropis stramineus",15
"Samp7417","FW08KS024",2009-08-31,"Phenacobius mirabilis",77
"Samp7417","FW08KS024",2009-08-31,"Pimephales vigilax",440
"Samp7417","FW08KS024",2009-08-31,"Ictalurus punctatus",43
"Samp7417","FW08KS024",2009-08-31,"Pylodictus olivaris",5
"Samp7417","FW08KS024",2009-08-31,"Lepiosteus platostomus",5
"Samp7417","FW08KS024",2009-08-31,"Lepisosteus osseus",8
"Samp7417","FW08KS024",2009-08-31,"Morone chrysops x saxatilis",1
"Samp7417","FW08KS024",2009-08-31,"Percina phoxocephala",2
"Samp7417","FW08KS024",2009-08-31,"Gambusia affinis",6
"Samp7417","FW08KS024",2009-08-31,"Aplodinotus grunniens",28
"Samp7418","FW08KS025",2009-08-12,"Carpiodes carpio",10
"Samp7418","FW08KS025",2009-08-12,"Lepomis cyanellus",3
"Samp7418","FW08KS025",2009-08-12,"Lepomis macrochirus",1
"Samp7418","FW08KS025",2009-08-12,"Lepomis megalotis",1
"Samp7418","FW08KS025",2009-08-12,"Micropterus salmoides",1
"Samp7418","FW08KS025",2009-08-12,"Pomoxis annularis",1
"Samp7418","FW08KS025",2009-08-12,"Dorosoma cepedianum",72
"Samp7418","FW08KS025",2009-08-12,"Cyprinella lutrensis",145
"Samp7418","FW08KS025",2009-08-12,"Cyprinus carpio",10
"Samp7418","FW08KS025",2009-08-12,"Notropis stramineus",232
"Samp7418","FW08KS025",2009-08-12,"Phenacobius mirabilis",12
"Samp7418","FW08KS025",2009-08-12,"Pimephales promelas",6
"Samp7418","FW08KS025",2009-08-12,"Semotilus atromaculatus",1
"Samp7418","FW08KS025",2009-08-12,"Ictalurus punctatus",51
"Samp7418","FW08KS025",2009-08-12,"Pylodictus olivaris",4
"Samp7418","FW08KS025",2009-08-12,"Morone saxatilis",1
"Samp7418","FW08KS025",2009-08-12,"Ethostoma spectabile",1
"Samp7418","FW08KS025",2009-08-12,"Gambusia affinis",12
"Samp7418","FW08KS025",2009-08-12,"Aplodinotus grunniens",8
"Samp7419","FW08KS029",2009-05-18,"Lepomis cyanellus",1
"Samp7419","FW08KS029",2009-05-18,"Lepomis macrochirus",1
"Samp7419","FW08KS029",2009-05-18,"Cyprinella lutrensis",2
"Samp7419","FW08KS029",2009-05-18,"Hybognathus placitus",18
"Samp7419","FW08KS029",2009-05-18,"Notropis stramineus",187
"Samp7419","FW08KS029",2009-05-18,"Phenacobius mirabilis",3
"Samp7419","FW08KS029",2009-05-18,"Pimephales promelas",11
"Samp7419","FW08KS029",2009-05-18,"Cyprinodon rubrofluviatilis",2
"Samp7419","FW08KS029",2009-05-18,"Fundulus zebrinus",203
"Samp7419","FW08KS029",2009-05-18,"Ameiurus melas",4
"Samp7420","FW08KS040",2008-09-22,"Carpiodes carpio",1
